time,length,pressure,force,time_contraction,pressure_contraction,length_contraction,force_contraction,time_extension,pressure_extension,length_extension,force_extension,estimated_contraction_length,estimated_extension_length
10.007,222.0,0.418,43.4,0.0,0.418,222.0,43.4,,,,,225.48341873601615,
10.02,222.0,0.418,43.5,0.0129999999999999,0.418,222.0,43.5,,,,,225.48787892553693,
10.021,222.0,0.418,43.7,0.014000000000001123,0.418,222.0,43.7,,,,,225.49678332416045,
10.044,222.0,0.42,43.9,0.03700000000000081,0.42,222.0,43.9,,,,,225.45089122176196,
10.057,222.0,0.42,44.0,0.05000000000000071,0.42,222.0,44.0,,,,,225.45537857825076,
10.069,222.0,0.42,44.2,0.062000000000001165,0.42,222.0,44.2,,,,,225.46433732065952,
10.08,222.0,0.421,44.3,0.0730000000000004,0.421,222.0,44.3,,,,,225.4412901313246,
10.092,222.0,0.421,44.4,0.08500000000000085,0.421,222.0,44.4,,,,,225.44578313945834,
10.105,221.9,0.422,44.6,0.09800000000000075,0.422,221.9,44.6,,,,,225.42715606228384,
10.116,221.9,0.422,44.7,0.10899999999999999,0.422,221.9,44.7,,,,,225.43166008779082,
10.129,221.9,0.424,44.9,0.12199999999999989,0.424,221.9,44.9,,,,,225.38514055401654,
10.141,221.9,0.424,45.1,0.13400000000000034,0.424,221.9,45.1,,,,,225.39421945007604,
10.15,221.9,0.427,45.6,0.14300000000000068,0.427,221.9,45.6,,,,,225.33292235565503,
10.159,221.8,0.429,46.2,0.15200000000000102,0.429,221.8,46.2,,,,,225.30394702823622,
10.176,221.7,0.431,46.8,0.16900000000000048,0.431,221.7,46.8,,,,,225.2747873919491,
10.185,221.6,0.433,47.1,0.17800000000000082,0.433,221.6,47.1,,,,,225.23144913088177,
10.192,221.4,0.435,47.3,0.1850000000000005,0.435,221.4,47.3,,,,,225.1830265993981,
10.21,221.2,0.439,47.2,0.20300000000000118,0.439,221.2,47.2,,,,,225.0607169995829,
10.225,221.0,0.443,47.0,0.21799999999999997,0.443,221.0,47.0,,,,,224.93057896065542,
10.235,220.8,0.445,47.3,0.22799999999999976,0.445,220.8,47.3,,,,,224.8843594414013,
10.246,220.5,0.449,47.5,0.23900000000000077,0.449,220.5,47.5,,,,,224.77042063957722,
10.258,220.3,0.45,47.6,0.25099999999999945,0.45,220.3,47.6,,,,,224.74414222069558,
10.275,220.0,0.454,47.1,0.2680000000000007,0.454,220.0,47.1,,,,,224.59067394922317,
10.285,219.8,0.459,47.2,0.27800000000000047,0.459,219.8,47.2,,,,,224.43246630680738,
10.294,219.6,0.462,47.2,0.2870000000000008,0.462,219.6,47.2,,,,,224.33228908199146,
10.312,219.4,0.465,47.5,0.3049999999999997,0.465,219.4,47.5,,,,,224.2472612822827,
10.331,219.2,0.467,47.7,0.32399999999999984,0.467,219.2,47.7,,,,,224.18996045189596,
10.348,218.9,0.472,47.7,0.3410000000000011,0.472,218.9,47.7,,,,,224.01576464662892,
10.369,218.7,0.475,47.6,0.3620000000000001,0.475,218.7,47.6,,,,,223.9032190386087,
10.389,218.4,0.479,47.7,0.3819999999999997,0.479,218.4,47.7,,,,,223.76429522833126,
10.41,218.2,0.484,47.8,0.40300000000000047,0.484,218.2,47.8,,,,,223.585310100186,
10.428,217.9,0.489,48.1,0.42100000000000115,0.489,217.9,48.1,,,,,223.41455250386988,
10.451,217.6,0.493,48.0,0.44400000000000084,0.493,217.6,48.0,,,,,223.25344310658872,
10.458,217.4,0.495,48.0,0.4510000000000005,0.495,217.4,48.0,,,,,223.17488999478175,
10.484,217.1,0.5,47.5,0.4770000000000003,0.5,217.1,47.5,,,,,222.9418540020433,
10.505,216.9,0.505,47.4,0.4980000000000011,0.505,216.9,47.4,,,,,222.72960039578638,
10.53,216.7,0.509,47.8,0.5229999999999997,0.509,216.7,47.8,,,,,222.5894999560481,
10.55,216.5,0.514,48.0,0.543000000000001,0.514,216.5,48.0,,,,,222.38997598035502,
10.57,216.2,0.519,48.1,0.5630000000000006,0.519,216.2,48.1,,,,,222.17883138712887,
10.59,216.0,0.525,48.5,0.5830000000000002,0.525,216.0,48.5,,,,,221.9401442846572,
10.608,215.7,0.526,48.8,0.6010000000000009,0.526,215.7,48.8,,,,,221.9172606816925,
