Time,Length,Pressure,Force,Estimated Unstretched Length,Estimated Stretched Length,Real Stretched Length
1563,0.0,0.605,0.0,159.22370000000004,159.22370000000004,159.95
3980,2.7,0.603,10.3,159.28942000000004,161.98942000000002,162.64999999999998
5633,5.4,0.604,23.5,159.25656000000004,164.65656000000004,165.35
7232,7.7,0.604,36.9,159.25656000000004,166.95656000000002,167.64999999999998
8731,10.1,0.605,52.4,159.22370000000004,169.32370000000003,170.04999999999998
10306,12.4,0.605,67.7,159.22370000000004,171.62370000000004,172.35
11907,14.9,0.607,85.1,159.15798000000004,174.05798000000004,174.85
13709,17.4,0.609,103.2,159.09226000000004,176.49226000000004,177.35
15257,20.0,0.61,123.1,159.05940000000004,179.05940000000004,179.95
16871,22.4,0.613,141.2,158.96082000000004,181.36082000000005,182.35
18304,24.8,0.615,160.7,158.8951,183.69510000000002,184.75
19887,27.3,0.619,181.9,158.76366000000002,186.06366000000003,187.25
21368,29.4,0.622,200.0,158.66508000000002,188.06508000000002,189.35
23159,32.1,0.627,224.1,158.50078000000002,190.60078000000001,192.04999999999998
24600,34.5,0.633,247.7,158.30362000000002,192.80362000000002,194.45
26234,37.2,0.641,274.8,158.04074000000003,195.24074000000002,197.14999999999998
28047,39.4,0.646,297.3,157.87644000000003,197.27644000000004,199.35
29391,36.7,0.631,264.8,158.36934000000002,195.06934,196.64999999999998
30849,34.1,0.621,238.1,158.69794000000002,192.79794,194.04999999999998
32284,31.9,0.614,216.1,158.92796000000004,190.82796000000005,191.85
33583,29.6,0.605,194.5,159.22370000000004,188.82370000000003,189.54999999999998
35100,27.2,0.603,174.1,159.28942000000004,186.48942000000002,187.14999999999998
36416,24.7,0.603,153.7,159.28942000000004,183.98942000000002,184.64999999999998
38054,22.1,0.604,135.0,159.25656000000004,181.35656000000003,182.04999999999998
39374,19.7,0.603,116.2,159.28942000000004,178.98942000000002,179.64999999999998
40842,17.3,0.604,98.8,159.25656000000004,176.55656000000005,177.25
42244,14.9,0.604,81.5,159.25656000000004,174.15656000000004,174.85
43864,12.4,0.604,63.3,159.25656000000004,171.65656000000004,172.35
45259,10.1,0.603,46.7,159.28942000000004,169.38942000000003,170.04999999999998
46895,7.7,0.604,30.3,159.25656000000004,166.95656000000002,167.64999999999998
48392,5.0,0.604,14.3,159.25656000000004,164.25656000000004,164.95
49792,2.8,0.605,5.2,159.22370000000004,162.02370000000005,162.75
54364,0.2,0.604,0.1,159.25656000000004,159.45656000000002,160.14999999999998
