Time,Length,Pressure,Force,Estimated Unstretched Length,Estimated Stretched Length,Real Stretched Length
2280,0.0,0.499,0.0,162.70686000000003,162.70686000000003,152.88
3738,2.3,0.5,10.2,162.67400000000004,164.97400000000005,155.18
5331,4.9,0.5,22.3,162.67400000000004,167.57400000000004,157.78
8248,9.9,0.501,49.0,162.64114000000004,172.54114000000004,162.78
9686,12.2,0.503,62.7,162.57542000000004,174.77542000000003,165.07999999999998
11154,14.8,0.504,77.8,162.54256000000004,177.34256000000005,167.68
12394,17.2,0.506,93.9,162.47684000000004,179.67684000000003,170.07999999999998
13917,19.9,0.509,111.0,162.37826000000004,182.27826000000005,172.78
15215,22.4,0.511,128.1,162.31254000000004,184.71254000000005,175.28
16730,24.9,0.515,145.2,162.18110000000001,187.08110000000002,177.78
18161,27.2,0.519,162.8,162.04966000000002,189.24966,180.07999999999998
19645,29.7,0.522,181.5,161.95108000000002,191.65108,182.57999999999998
20765,31.3,0.526,194.9,161.81964000000002,193.11964000000003,184.18
22301,34.4,0.533,221.6,161.58962000000002,195.98962000000003,187.28
23809,36.6,0.537,240.2,161.45818000000003,198.05818000000002,189.48
25752,39.5,0.542,265.6,161.29388000000003,200.79388000000003,192.38
27123,37.1,0.53,238.7,161.68820000000002,198.78820000000002,189.98
28768,34.8,0.52,216.8,162.01680000000005,196.81680000000006,187.68
30066,32.3,0.51,194.6,162.34540000000004,194.64540000000005,185.18
31547,29.9,0.503,174.2,162.57542000000004,192.47542000000004,182.78
33179,27.2,0.498,153.3,162.73972000000003,189.93972000000002,180.07999999999998
34714,24.7,0.499,136.9,162.70686000000003,187.40686000000002,177.57999999999998
36114,22.4,0.499,122.1,162.70686000000003,185.10686000000004,175.28
37539,20.0,0.498,106.6,162.73972000000003,182.73972000000003,172.88
38848,17.5,0.499,91.3,162.70686000000003,180.20686000000003,170.38
40346,14.8,0.498,74.3,162.73972000000003,177.53972000000005,167.68
41682,12.4,0.499,59.1,162.70686000000003,175.10686000000004,165.28
43044,10.1,0.499,45.6,162.70686000000003,172.80686000000003,162.98
45975,5.2,0.5,16.7,162.67400000000004,167.87400000000002,158.07999999999998
47291,2.7,0.5,4.2,162.67400000000004,165.37400000000002,155.57999999999998
51684,0.2,0.5,3.3,162.67400000000004,162.87400000000002,153.07999999999998
