Time,Length,Pressure,Force,Estimated Unstretched Length,Estimated Stretched Length,Real Stretched Length
1913,0.0,0.704,0.0,155.97056000000003,155.97056000000003,158.24
3338,2.3,0.703,5.0,156.00342000000003,158.30342000000005,160.54000000000002
5054,4.9,0.704,15.0,155.97056000000003,160.87056000000004,163.14000000000001
6552,7.2,0.704,28.3,155.97056000000003,163.17056000000002,165.44
8186,9.3,0.704,42.0,155.97056000000003,165.27056000000005,167.54000000000002
9525,12.1,0.706,62.5,155.90484000000004,168.00484000000003,170.34
11119,14.6,0.706,80.8,155.90484000000004,170.50484000000003,172.84
12238,16.6,0.707,97.9,155.87198000000004,172.47198000000003,174.84
14177,19.1,0.707,118.1,155.87198000000004,174.97198000000003,177.34
15534,21.3,0.708,137.0,155.83912000000004,177.13912000000005,179.54000000000002
17210,24.2,0.713,162.1,155.67482000000004,179.87482000000003,182.44
18746,26.5,0.715,183.4,155.6091,182.1091,184.74
20363,29.3,0.72,210.4,155.44480000000004,184.74480000000005,187.54000000000002
21801,31.5,0.724,232.3,155.31336000000002,186.81336000000002,189.74
23398,34.0,0.729,257.9,155.14906000000002,189.14906000000002,192.24
24836,36.4,0.735,284.0,154.95190000000002,191.35190000000003,194.64000000000001
26912,39.1,0.74,312.5,154.78760000000003,193.88760000000002,197.34
28248,36.5,0.726,279.9,155.24764000000002,191.74764000000002,194.74
29784,34.3,0.717,255.5,155.54338,189.84338000000002,192.54000000000002
31242,31.5,0.707,225.7,155.87198000000004,187.37198000000004,189.74
32799,28.9,0.702,200.5,156.03628000000003,184.93628000000004,187.14000000000001
34237,26.8,0.703,180.7,156.00342000000003,182.80342000000005,185.04000000000002
35752,24.4,0.703,159.5,156.00342000000003,180.40342000000004,182.64000000000001
37112,22.3,0.703,140.6,156.00342000000003,178.30342000000005,180.54000000000002
38549,19.3,0.703,114.3,156.00342000000003,175.30342000000005,177.54000000000002
39903,17.3,0.702,97.5,156.03628000000003,173.33628000000004,175.54000000000002
41703,14.5,0.703,75.1,156.00342000000003,170.50342000000003,172.74
43079,12.2,0.703,56.0,156.00342000000003,168.20342000000002,170.44
44419,9.7,0.703,36.0,156.00342000000003,165.70342000000002,167.94
45694,7.3,0.703,18.6,156.00342000000003,163.30342000000005,165.54000000000002
47550,4.5,0.704,6.7,155.97056000000003,160.47056000000003,162.74
48768,2.2,0.704,1.1,155.97056000000003,158.17056000000002,160.44
52938,0.1,0.703,0.1,156.00342000000003,156.10342000000003,158.34
