Time,Length,Pressure,Force,Estimated Unstretched Length,Estimated Stretched Length,Real Stretched Length
2066,0.0,0.501,0.0,115.75052,115.75052,115.99
3517,2.1,0.504,7.4,115.67407999999999,117.77407999999998,118.08999999999999
5072,4.9,0.509,19.1,115.54668,120.44668,120.89
6673,7.0,0.512,29.2,115.47023999999999,122.47023999999999,122.99
8188,9.3,0.519,42.6,115.29187999999999,124.59187999999999,125.28999999999999
9724,11.7,0.525,57.8,115.139,126.839,127.69
11364,13.9,0.532,72.8,114.96064,128.86064,129.89
13001,16.4,0.543,92.2,114.68036,131.08035999999998,132.39
14577,18.8,0.543,108.5,114.68036,133.48036,134.79
16233,21.5,0.542,128.1,114.70584,136.20584,137.49
17796,23.7,0.542,144.7,114.70584,138.40583999999998,139.69
19407,26.5,0.542,167.9,114.70584,141.20584,142.49
21144,28.9,0.542,188.2,114.70584,143.60584,144.89
22901,26.4,0.519,152.3,115.29187999999999,141.69188,142.39
24413,23.9,0.499,124.4,115.80148,139.70148,139.89
26013,21.4,0.501,107.3,115.75052,137.15052,137.39
27471,18.9,0.501,90.5,115.75052,134.65052,134.89
29187,16.5,0.501,75.6,115.75052,132.25052,132.49
31153,14.2,0.501,61.7,115.75052,129.95051999999998,130.19
32419,11.6,0.501,47.0,115.75052,127.35051999999999,127.58999999999999
33957,9.3,0.501,33.9,115.75052,125.05051999999999,125.28999999999999
35676,6.8,0.501,21.0,115.75052,122.55051999999999,122.78999999999999
37069,4.5,0.5,10.2,115.776,120.276,120.49
38808,2.1,0.501,2.9,115.75052,117.85051999999999,118.08999999999999
42822,-0.3,0.501,0.1,115.75052,115.45052,115.69
