Time,Length,Pressure,Force,Estimated Unstretched Length,Estimated Stretched Length,Real Stretched Length
2419,0.0,0.801,0.0,108.10651999999997,108.10651999999997,108.57
3976,2.8,0.801,6.2,108.10651999999997,110.90651999999997,111.36999999999999
5532,5.0,0.802,14.7,108.08103999999997,113.08103999999997,113.57
6908,7.4,0.804,27.9,108.03007999999997,115.43007999999998,115.97
8582,10.0,0.807,45.7,107.95363999999998,117.95363999999998,118.57
10037,12.4,0.814,64.9,107.77527999999998,120.17527999999999,120.97
11459,14.7,0.82,85.4,107.62239999999998,122.32239999999999,123.27
13236,17.2,0.829,108.2,107.39307999999998,124.59307999999999,125.77
14831,19.7,0.833,132.2,107.29115999999998,126.99115999999998,128.26999999999998
17901,24.6,0.833,181.4,107.29115999999998,131.89115999999999,133.17
19405,27.1,0.833,207.2,107.29115999999998,134.39115999999999,135.67
22341,29.5,0.831,231.5,107.34211999999998,136.84211999999997,138.07
24115,26.6,0.801,186.7,108.10651999999997,134.70651999999998,135.17
25811,24.2,0.801,160.7,108.10651999999997,132.30651999999998,132.76999999999998
27449,22.0,0.8,139.2,108.13199999999998,130.13199999999998,130.57
29165,19.4,0.798,114.3,108.18295999999998,127.58295999999999,127.97
30762,17.1,0.8,93.6,108.13199999999998,125.23199999999997,125.66999999999999
32277,14.9,0.8,73.6,108.13199999999998,123.03199999999998,123.47
33775,12.5,0.798,53.7,108.18295999999998,120.68295999999998,121.07
35326,10.1,0.798,34.4,108.18295999999998,118.28295999999997,118.66999999999999
38568,5.2,0.8,4.4,108.13199999999998,113.33199999999998,113.77
43931,0.4,0.801,2.1,108.10651999999997,108.50651999999998,108.97
