Time,Length,Pressure,Force,Estimated Unstretched Length,Estimated Stretched Length,Real Stretched Length
2773,0.0,0.604,0.0,159.25656000000004,159.25656000000004,135.0
4458,2.3,0.605,8.7,159.22370000000004,161.52370000000005,137.3
5897,5.0,0.605,22.4,159.22370000000004,164.22370000000004,140.0
7592,7.5,0.604,36.7,159.25656000000004,166.75656000000004,142.5
9025,9.9,0.605,51.7,159.22370000000004,169.12370000000004,144.9
10627,12.3,0.607,67.6,159.15798000000004,171.45798000000005,147.3
12000,14.4,0.607,82.5,159.15798000000004,173.55798000000004,149.4
13561,17.1,0.609,102.5,159.09226000000004,176.19226000000003,152.1
14858,19.5,0.611,121.1,159.02654000000004,178.52654000000004,154.5
16351,22.1,0.615,141.0,158.8951,180.9951,157.1
17811,24.5,0.616,160.2,158.86224000000004,183.36224000000004,159.5
19365,27.0,0.62,180.7,158.73080000000004,185.73080000000004,162.0
20826,29.3,0.625,201.4,158.56650000000002,187.86650000000003,164.3
22341,31.9,0.63,225.1,158.40220000000002,190.30220000000003,166.9
23820,34.4,0.635,248.4,158.23790000000002,192.63790000000003,169.4
25458,36.9,0.641,273.7,158.04074000000003,194.94074000000003,171.9
27375,39.4,0.647,299.1,157.84358000000003,197.24358000000004,174.4
28824,36.3,0.632,262.8,158.33648000000002,194.63648,171.3
30119,33.7,0.621,235.5,158.69794000000002,192.39794,168.7
31585,31.9,0.615,217.9,158.8951,190.79510000000002,166.9
32901,29.1,0.607,191.6,159.15798000000004,188.25798000000003,164.1
34161,26.9,0.602,172.6,159.32228000000003,186.22228000000004,161.9
35538,24.2,0.604,151.1,159.25656000000004,183.45656000000002,159.2
36910,22.0,0.604,134.8,159.25656000000004,181.25656000000004,157.0
38249,19.1,0.603,112.7,159.28942000000004,178.38942000000003,154.1
39520,17.2,0.604,98.5,159.25656000000004,176.45656000000002,152.2
40901,14.5,0.603,78.5,159.28942000000004,173.78942000000004,149.5
42218,12.2,0.603,62.0,159.28942000000004,171.48942000000002,147.2
45180,7.2,0.605,28.1,159.22370000000004,166.42370000000003,142.2
46352,4.9,0.604,13.0,159.25656000000004,164.15656000000004,139.9
47792,2.6,0.605,4.0,159.22370000000004,161.82370000000003,137.6
52285,0.0,0.604,0.0,159.25656000000004,159.25656000000004,135.0
