Time,Length,Pressure,Force,Estimated Unstretched Length,Estimated Stretched Length,Real Stretched Length
2288,0.0,0.5,0.0,162.67400000000004,162.67400000000004,162.88
5461,4.7,0.5,22.8,162.67400000000004,167.37400000000002,167.57999999999998
8669,9.6,0.501,48.8,162.64114000000004,172.24114000000003,172.48
9991,12.1,0.503,64.3,162.57542000000004,174.67542000000003,174.98
11650,14.7,0.504,79.5,162.54256000000004,177.24256000000003,177.57999999999998
13047,16.9,0.505,93.9,162.50970000000004,179.40970000000004,179.78
14602,19.6,0.508,111.4,162.41112000000004,182.01112000000003,182.48
15922,22.1,0.511,128.8,162.31254000000004,184.41254000000004,184.98
17535,24.7,0.514,146.9,162.21396000000004,186.91396000000003,187.57999999999998
18855,27.1,0.517,164.9,162.11538000000002,189.21538,189.98
20432,29.7,0.522,184.9,161.95108000000002,191.65108,192.57999999999998
21710,31.8,0.527,202.7,161.78678000000002,193.58678000000003,194.68
23165,34.5,0.533,225.4,161.58962000000002,196.08962000000002,197.38
24523,36.7,0.539,245.3,161.39246000000003,198.09246000000002,199.57999999999998
26676,39.4,0.541,268.1,161.32674000000003,200.72674000000004,202.28
28099,37.0,0.53,241.5,161.68820000000002,198.68820000000002,199.88
30311,34.5,0.519,217.4,162.04966000000002,196.54966000000002,197.38
31831,32.0,0.51,195.3,162.34540000000004,194.34540000000004,194.88
33324,29.4,0.501,173.3,162.64114000000004,192.04114000000004,192.28
34706,26.9,0.498,155.1,162.73972000000003,189.63972000000004,189.78
36442,24.2,0.499,137.7,162.70686000000003,186.90686000000002,187.07999999999998
37778,21.9,0.499,122.3,162.70686000000003,184.60686000000004,184.78
39334,19.5,0.499,107.1,162.70686000000003,182.20686000000003,182.38
40653,17.1,0.499,91.9,162.70686000000003,179.80686000000003,179.98
42549,14.5,0.499,75.7,162.70686000000003,177.20686000000003,177.38
45544,10.0,0.499,48.3,162.70686000000003,172.70686000000003,172.88
47100,7.5,0.499,33.6,162.70686000000003,170.20686000000003,170.38
48698,4.9,0.499,18.8,162.70686000000003,167.60686000000004,167.78
54804,0.0,0.5,0.1,162.67400000000004,162.67400000000004,162.88
